"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Trey McBride",ARI,"vs. DET","3 out of 5 stars","A+","11.0"
"2","George Kittle",SF,"at LAR","4 out of 5 stars","A","10.8"
"3","Brock Bowers",LV,"vs. CAR","3 out of 5 stars","A","10.2"
"4","Sam LaPorta",DET,"at ARI","1 out of 5 stars","A-","9.8"
"5","Travis Kelce",KC,"at ATL","4 out of 5 stars","A-","9.2"
"6","Mark Andrews",BAL,"at DAL","2 out of 5 stars","B+","9.1"
"7","Dalton Kincaid",BUF,"vs. JAC","1 out of 5 stars","B","8.9"
"8","Kyle Pitts",ATL,"vs. KC","5 out of 5 stars","B","8.6"
"9","Dallas Goedert",PHI,"at NO","2 out of 5 stars","B-","8.2"
"10","Isaiah Likely",BAL,"at DAL","2 out of 5 stars","C+","7.6"
"11","Hunter Henry",NE,"at NYJ","2 out of 5 stars","C+","7.0"
"12","Zach Ertz",WAS,"at CIN","2 out of 5 stars","C","6.7"
"13","Jake Ferguson",DAL,"vs. BAL","4 out of 5 stars","C","6.3"
"14","Mike Gesicki",CIN,"vs. WAS","1 out of 5 stars","C","6.3"
"15","Pat Freiermuth",PIT,"vs. LAC","4 out of 5 stars","C-","6.2"
"16","Taysom Hill",NO,"vs. PHI","1 out of 5 stars","D","6.1"
"17","Colby Parkinson",LAR,"vs. SF","1 out of 5 stars","D","6.1"
"18","Dalton Schultz",HOU,"at MIN","3 out of 5 stars","D","5.8"
"19","Cole Kmet",CHI,"at IND","1 out of 5 stars","D-","5.7"
"20","Noah Fant",SEA,"vs. MIA","1 out of 5 stars","F","5.3"
"21","Jonnu Smith",MIA,"at SEA","4 out of 5 stars","F","5.3"
"22","Greg Dulcich",DEN,"at TB","2 out of 5 stars","F","5.3"
"23","Tucker Kraft",GB,"at TEN","1 out of 5 stars","F","4.9"
"24","Tyler Conklin",NYJ,"vs. NE","2 out of 5 stars","F","4.8"
"25","Cade Otton",TB,"vs. DEN","5 out of 5 stars","F","4.7"
"26","Chig Okonkwo",TEN,"vs. GB","3 out of 5 stars","F","4.7"
"27","Juwan Johnson",NO,"vs. PHI","1 out of 5 stars","F","4.4"
"28","Hayden Hurst",LAC,"at PIT","2 out of 5 stars","F","4.3"
"29","Dawson Knox",BUF,"vs. JAC","1 out of 5 stars","F","4.3"
"30","Gerald Everett",CHI,"at IND","1 out of 5 stars","F","4.3"
"31","Ja'Tavion Sanders",CAR,"at LV","2 out of 5 stars","F","4.3"
"32","Jordan Akins",CLE,"vs. NYG","2 out of 5 stars","F","4.1"
"33","Luke Musgrave",GB,"at TEN","1 out of 5 stars","F","3.9"
"34","Brenton Strange",JAC,"at BUF","4 out of 5 stars","F","3.6"
"35","Luke Schoonmaker",DAL,"vs. BAL","4 out of 5 stars","F","3.4"
"36","Johnny Mundt",MIN,"vs. HOU","2 out of 5 stars","F","3.4"
"37","Evan Engram",JAC,"at BUF","4 out of 5 stars","F","3.3"
"38","Theo Johnson",NYG,"at CLE","1 out of 5 stars","F","3.2"
"39","Foster Moreau",NO,"vs. PHI","1 out of 5 stars","F","2.9"
"40","Kylen Granson",IND,"vs. CHI","4 out of 5 stars","F","2.9"
"41","Michael Mayer",LV,"vs. CAR","3 out of 5 stars","F","2.5"
"42","Erick All Jr.",CIN,"vs. WAS","1 out of 5 stars","F","2.4"
"43","Will Dissly",LAC,"at PIT","2 out of 5 stars","F","2.4"
"44","Noah Gray",KC,"at ATL","4 out of 5 stars","F","2.4"
"45","Tommy Tremble",CAR,"at LV","2 out of 5 stars","F","2.3"
"46","Elijah Higgins",ARI,"vs. DET","3 out of 5 stars","F","2.2"
"47","Drew Sample",CIN,"vs. WAS","1 out of 5 stars","F","2.0"
"48","Austin Hooper",NE,"at NYJ","2 out of 5 stars","F","1.9"
"49","Josh Oliver",MIN,"vs. HOU","2 out of 5 stars","F","1.8"
"50","Josh Whyle",TEN,"vs. GB","3 out of 5 stars","F","1.8"
"51","Grant Calcaterra",PHI,"at NO","2 out of 5 stars","F","1.7"
"52","Mo Alie-Cox",IND,"vs. CHI","4 out of 5 stars","F","1.7"
"53","Eric Saubert",SF,"at LAR","4 out of 5 stars","F","1.6"
"54","Cade Stover",HOU,"at MIN","3 out of 5 stars","F","1.5"
"55","Luke Farrell",JAC,"at BUF","4 out of 5 stars","F","1.5"
"56","Jeremy Ruckert",NYJ,"vs. NE","2 out of 5 stars","F","1.5"
"57","Durham Smythe",MIA,"at SEA","4 out of 5 stars","F","1.4"
"58","MyCole Pruitt",PIT,"vs. LAC","4 out of 5 stars","F","1.4"
"59","Drew Ogletree",IND,"vs. CHI","4 out of 5 stars","F","1.4"
"60","John Bates",WAS,"at CIN","2 out of 5 stars","F","1.3"
"61","Jared Wiley",KC,"at ATL","4 out of 5 stars","F","1.1"
"62","Adam Trautman",DEN,"at TB","2 out of 5 stars","F","1.1"
"63","Darnell Washington",PIT,"vs. LAC","4 out of 5 stars","F","1.1"
"64","Charlie Woerner",ATL,"vs. KC","5 out of 5 stars","F","1.0"
"65","Brock Wright",DET,"at ARI","1 out of 5 stars","F","0.9"
"66","Julian Hill",MIA,"at SEA","4 out of 5 stars","F","0.9"
"67","Ben Sinnott",WAS,"at CIN","2 out of 5 stars","F","0.8"
"68","Blake Whiteheart",CLE,"vs. NYG","2 out of 5 stars","F","0.8"
"69","Daniel Bellinger",NYG,"at CLE","1 out of 5 stars","F","0.8"
"70","Tanner Hudson",CIN,"vs. WAS","1 out of 5 stars","F","0.8"
"71","Hunter Long",LAR,"vs. SF","1 out of 5 stars","F","0.7"
"72","AJ Barner",SEA,"vs. MIA","1 out of 5 stars","F","0.7"
"73","Nick Vannett",TEN,"vs. GB","3 out of 5 stars","F","0.6"
"74","Tip Reiman",ARI,"vs. DET","3 out of 5 stars","F","0.6"
"75","Harrison Bryant",LV,"vs. CAR","3 out of 5 stars","F","0.6"
"76","Payne Durham",TB,"vs. DEN","5 out of 5 stars","F","0.5"
"77","Davis Allen",LAR,"vs. SF","1 out of 5 stars","F","0.5"
"78","Stone Smartt",LAC,"at PIT","2 out of 5 stars","F","0.5"
"79","Nate Adkins",DEN,"at TB","2 out of 5 stars","F","0.5"
"80","Charlie Kolar",BAL,"at DAL","2 out of 5 stars","F","0.4"
"81","Connor Heyward",PIT,"vs. LAC","4 out of 5 stars","F","0.2"
"82","Brevyn Spann-Ford",DAL,"vs. BAL","4 out of 5 stars","F","0.2"
"83","Marcedes Lewis",CHI,"at IND","1 out of 5 stars","F","0.1"
"84","Chris Manhertz",NYG,"at CLE","1 out of 5 stars","F","0.1"
"85","Ko Kieft",TB,"vs. DEN","5 out of 5 stars","F","0.1"
"86","Ross Dwelley",ATL,"vs. KC","5 out of 5 stars","F","0.1"
"87","Jake Tonges",SF,"at LAR","4 out of 5 stars","F","0.1"
"88","Quintin Morris",BUF,"vs. JAC","1 out of 5 stars","F","0.1"
"89","Brady Russell",SEA,"vs. MIA","1 out of 5 stars","F","0.0"
"90","Parker Hesse",DET,"at ARI","1 out of 5 stars","F","0.0"
"91","Tanner Conner",MIA,"at SEA","4 out of 5 stars","F","0.0"
"92","Jaheim Bell",NE,"at NYJ","2 out of 5 stars","F","0.0"
"93","Jordan Matthews",CAR,"at LV","2 out of 5 stars","F","0.0"
"94","Brenden Bates",NYJ,"vs. NE","2 out of 5 stars","F","0.0"
