"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Christian McCaffrey",SF,"at LAR","3 out of 5 stars","A+","21.2"
"2","Saquon Barkley",NYG,"at ARI","4 out of 5 stars","A+","18.0"
"3","Nick Chubb",CLE,"at PIT","3 out of 5 stars","A+","17.9"
"4","Tony Pollard",DAL,"vs. NYJ","2 out of 5 stars","A","17.7"
"5","Bijan Robinson",ATL,"vs. GB","4 out of 5 stars","A","17.5"
"6","Derrick Henry",TEN,"vs. LAC","4 out of 5 stars","A","16.8"
"7","Travis Etienne Jr.",JAC,"vs. KC","3 out of 5 stars","A","15.5"
"8","Josh Jacobs",LV,"at BUF","3 out of 5 stars","A","15.2"
"9","Joe Mixon",CIN,"vs. BAL","3 out of 5 stars","A-","15.1"
"10","Rhamondre Stevenson",NE,"vs. MIA","3 out of 5 stars","A-","14.7"
"11","Kenneth Walker III",SEA,"at DET","4 out of 5 stars","A-","14.6"
"12","David Montgomery",DET,"vs. SEA","4 out of 5 stars","B+","13.8"
"13","Jahmyr Gibbs",DET,"vs. SEA","4 out of 5 stars","B+","13.7"
"14","James Cook",BUF,"vs. LV","4 out of 5 stars","B+","13.4"
"15","Rachaad White",TB,"vs. CHI","4 out of 5 stars","B","13.3"
"16","Dameon Pierce",HOU,"vs. IND","3 out of 5 stars","B","13.3"
"17","James Conner",ARI,"vs. NYG","3 out of 5 stars","B","13.0"
"18","Miles Sanders",CAR,"vs. NO","2 out of 5 stars","B","12.9"
"19","Najee Harris",PIT,"vs. CLE","4 out of 5 stars","B","12.7"
"20","Alexander Mattison",MIN,"at PHI","4 out of 5 stars","B","12.7"
"21","Javonte Williams",DEN,"vs. WAS","2 out of 5 stars","B-","12.6"
"22","Breece Hall",NYJ,"at DAL","2 out of 5 stars","B-","12.3"
"23","Jamaal Williams",NO,"at CAR","4 out of 5 stars","B-","12.2"
"24","Isiah Pacheco",KC,"at JAC","4 out of 5 stars","C+","11.9"
"25","Raheem Mostert",MIA,"at NE","1 out of 5 stars","C+","11.8"
"26","D'Andre Swift",PHI,"vs. MIN","3 out of 5 stars","C+","11.6"
"27","AJ Dillon",GB,"at ATL","4 out of 5 stars","C+","11.5"
"28","Brian Robinson Jr.",WAS,"at DEN","3 out of 5 stars","C","11.3"
"29","Joshua Kelley",LAC,"at TEN","1 out of 5 stars","C","11.3"
"30","Tyler Allgeier",ATL,"vs. GB","4 out of 5 stars","C","10.5"
"31","Samaje Perine",DEN,"vs. WAS","2 out of 5 stars","C","10.3"
"32","Dalvin Cook",NYJ,"at DAL","2 out of 5 stars","C","10.1"
"33","Aaron Jones",GB,"at ATL","4 out of 5 stars","B","9.8"
"34","Kyren Williams",LAR,"vs. SF","1 out of 5 stars","C","9.2"
"35","Khalil Herbert",CHI,"at TB","3 out of 5 stars","C","9.1"
"36","Justice Hill",BAL,"at CIN","2 out of 5 stars","C-","8.8"
"37","Gus Edwards",BAL,"at CIN","2 out of 5 stars","C-","8.5"
"38","Cam Akers",LAR,"vs. SF","1 out of 5 stars","C-","8.0"
"39","Jerick McKinnon",KC,"at JAC","4 out of 5 stars","D+","7.7"
"40","Ezekiel Elliott",NE,"vs. MIA","3 out of 5 stars","D","7.6"
"41","Jaylen Warren",PIT,"vs. CLE","4 out of 5 stars","D","7.4"
"42","Antonio Gibson",WAS,"at DEN","3 out of 5 stars","D","7.4"
"43","Zack Moss",IND,"at HOU","4 out of 5 stars","D+","7.4"
"44","Tank Bigsby",JAC,"vs. KC","3 out of 5 stars","D","7.1"
"45","Deon Jackson",IND,"at HOU","4 out of 5 stars","D","7.1"
"46","Roschon Johnson",CHI,"at TB","3 out of 5 stars","D-","6.9"
"47","Zach Charbonnet",SEA,"at DET","4 out of 5 stars","D-","6.8"
"48","Tyjae Spears",TEN,"vs. LAC","4 out of 5 stars","D-","6.6"
"49","Chuba Hubbard",CAR,"vs. NO","2 out of 5 stars","F","6.5"
"50","Damien Harris",BUF,"vs. LV","4 out of 5 stars","F","5.9"
"51","Elijah Mitchell",SF,"at LAR","3 out of 5 stars","F","5.9"
"52","Devin Singletary",HOU,"vs. IND","3 out of 5 stars","F","5.8"
"53","Rashaad Penny",PHI,"vs. MIN","3 out of 5 stars","F","5.6"
"54","Jerome Ford",CLE,"at PIT","3 out of 5 stars","F","5.4"
"55","Clyde Edwards-Helaire",KC,"at JAC","4 out of 5 stars","F","5.4"
"56","D'Onta Foreman",CHI,"at TB","3 out of 5 stars","F","5.1"
"57","Sean Tucker",TB,"vs. CHI","4 out of 5 stars","F","5.1"
