"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Travis Kelce",KC,"vs. BUF","4 out of 5 stars","A+","12.2"
"2","Sam LaPorta",DET,"at CHI","4 out of 5 stars","A","10.7"
"3","George Kittle",SF,"vs. SEA","4 out of 5 stars","A","9.9"
"4","T.J. Hockenson",MIN,"at LV","3 out of 5 stars","A","9.3"
"5","Jake Ferguson",DAL,"vs. PHI","4 out of 5 stars","B+","8.9"
"6","Dalton Kincaid",BUF,"at KC","3 out of 5 stars","B","8.9"
"7","Isaiah Likely",BAL,"vs. LAR","4 out of 5 stars","B-","8.8"
"8","David Njoku",CLE,"vs. JAC","4 out of 5 stars","C+","8.6"
"9","Evan Engram",JAC,"at CLE","3 out of 5 stars","C+","8.4"
"10","Cole Kmet",CHI,"vs. DET","3 out of 5 stars","C+","7.9"
"11","Taysom Hill",NO,"vs. CAR","3 out of 5 stars","B","6.9"
"12","Kyle Pitts",ATL,"vs. TB","3 out of 5 stars","C","6.8"
"13","Pat Freiermuth",PIT,"vs. NE","3 out of 5 stars","C","6.6"
"14","Gerald Everett",LAC,"vs. DEN","3 out of 5 stars","C-","6.4"
"15","Dallas Goedert",PHI,"at DAL","3 out of 5 stars","C-","6.2"
"16","Cade Otton",TB,"at ATL","3 out of 5 stars","D+","6.1"
"17","Tucker Kraft",GB,"at NYG","2 out of 5 stars","D+","6.1"
"18","Chigoziem Okonkwo",TEN,"at MIA","3 out of 5 stars","D+","5.7"
"19","Tyler Conklin",NYJ,"vs. HOU","3 out of 5 stars","D","5.5"
"20","Brevin Jordan",HOU,"at NYJ","2 out of 5 stars","D-","5.2"
"21","Juwan Johnson",NO,"vs. CAR","3 out of 5 stars","D","5.1"
"22","Hunter Henry",NE,"at PIT","3 out of 5 stars","D-","5.1"
"23","Tanner Hudson",CIN,"vs. IND","2 out of 5 stars","F","5.0"
"24","Michael Mayer",LV,"vs. MIN","3 out of 5 stars","F","4.8"
"25","Jonnu Smith",ATL,"vs. TB","3 out of 5 stars","F","4.6"
"26","Donald Parham Jr.",LAC,"vs. DEN","3 out of 5 stars","F","4.2"
"27","Noah Fant",SEA,"at SF","2 out of 5 stars","F","4.2"
"28","Kylen Granson",IND,"at CIN","4 out of 5 stars","F","4.2"
"29","Daniel Bellinger",NYG,"vs. GB","3 out of 5 stars","F","3.4"
"30","Adam Trautman",DEN,"at LAC","3 out of 5 stars","F","3.2"
"31","Noah Gray",KC,"vs. BUF","4 out of 5 stars","F","3.0"
"32","Durham Smythe",MIA,"vs. TEN","4 out of 5 stars","F","2.9"
"33","Tyler Higbee",LAR,"at BAL","3 out of 5 stars","F","2.9"
"34","Mike Gesicki",NE,"at PIT","3 out of 5 stars","F","2.5"
"35","Harrison Bryant",CLE,"vs. JAC","4 out of 5 stars","F","2.5"
"36","Jeremy Ruckert",NYJ,"vs. HOU","3 out of 5 stars","F","2.5"
"37","Stephen Sullivan",CAR,"at NO","4 out of 5 stars","F","2.4"
"38","Irv Smith Jr.",CIN,"vs. IND","2 out of 5 stars","F","2.3"
"39","Will Mallory",IND,"at CIN","4 out of 5 stars","F","2.3"
"40","Andrew Ogletree",IND,"at CIN","4 out of 5 stars","F","2.3"
"41","Dawson Knox",BUF,"at KC","3 out of 5 stars","F","2.2"
"42","Connor Heyward",PIT,"vs. NE","3 out of 5 stars","F","2.2"
"43","Tommy Tremble",CAR,"at NO","4 out of 5 stars","F","2.1"
"44","Foster Moreau",NO,"vs. CAR","3 out of 5 stars","F","2.1"
"45","Luke Farrell",JAC,"at CLE","3 out of 5 stars","F","2.0"
"46","Will Dissly",SEA,"at SF","2 out of 5 stars","F","2.0"
"47","Mo Alie-Cox",IND,"at CIN","4 out of 5 stars","F","1.9"
"48","Luke Schoonmaker",DAL,"vs. PHI","4 out of 5 stars","F","1.8"
"49","Drew Sample",CIN,"vs. IND","2 out of 5 stars","F","1.8"
"50","Ian Thomas",CAR,"at NO","4 out of 5 stars","F","1.8"
"51","Josh Whyle",TEN,"at MIA","3 out of 5 stars","F","1.8"
"52","Pharaoh Brown",NE,"at PIT","3 out of 5 stars","F","1.8"
"53","Colby Parkinson",SEA,"at SF","2 out of 5 stars","F","1.7"
"54","Austin Hooper",LV,"vs. MIN","3 out of 5 stars","F","1.6"
"55","Josh Oliver",MIN,"at LV","3 out of 5 stars","F","1.6"
"56","Robert Tonyan",CHI,"vs. DET","3 out of 5 stars","F","1.4"
"57","Andrew Beck",HOU,"at NYJ","2 out of 5 stars","F","1.4"
"58","Hayden Hurst",CAR,"at NO","4 out of 5 stars","F","1.4"
"59","Lucas Krull",DEN,"at LAC","3 out of 5 stars","F","1.3"
"60","Stone Smartt",LAC,"vs. DEN","3 out of 5 stars","F","1.3"
"61","Hunter Long",LAR,"at BAL","3 out of 5 stars","F","1.3"
