"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","Justin Jefferson",MIN,"vs. LAC","2 out of 5 stars","A+","18.6"
"2","Tyreek Hill",MIA,"vs. DEN","2 out of 5 stars","A+","17.9"
"3","Stefon Diggs",BUF,"at WAS","3 out of 5 stars","A+","15.7"
"4","CeeDee Lamb",DAL,"at ARI","4 out of 5 stars","A+","15.6"
"5","A.J. Brown",PHI,"at TB","3 out of 5 stars","A+","14.9"
"6","Davante Adams",LV,"vs. PIT","3 out of 5 stars","A","14.6"
"7","Amon-Ra St. Brown",DET,"vs. ATL","4 out of 5 stars","A","14.3"
"8","Ja'Marr Chase",CIN,"vs. LAR","3 out of 5 stars","A","14.3"
"9","Keenan Allen",LAC,"at MIN","3 out of 5 stars","A","13.9"
"10","DeVonta Smith",PHI,"at TB","3 out of 5 stars","A","13.9"
"11","Calvin Ridley",JAC,"vs. HOU","3 out of 5 stars","A","13.1"
"12","Chris Olave",NO,"at GB","2 out of 5 stars","A","12.9"
"13","Deebo Samuel",SF,"vs. NYG","2 out of 5 stars","A","12.7"
"14","Puka Nacua",LAR,"at CIN","3 out of 5 stars","A","12.4"
"15","Mike Williams",LAC,"at MIN","3 out of 5 stars","A","12.3"
"16","DK Metcalf",SEA,"vs. CAR","4 out of 5 stars","A","12.2"
"17","Mike Evans",TB,"vs. PHI","2 out of 5 stars","A-","12.1"
"18","Tee Higgins",CIN,"vs. LAR","3 out of 5 stars","A-","12.0"
"19","Tyler Lockett",SEA,"vs. CAR","4 out of 5 stars","A-","11.9"
"20","George Pickens",PIT,"at LV","4 out of 5 stars","B+","11.9"
"21","Amari Cooper",CLE,"vs. TEN","4 out of 5 stars","A-","11.6"
"22","Chris Godwin",TB,"vs. PHI","2 out of 5 stars","B+","11.2"
"23","Michael Pittman Jr.",IND,"at BAL","3 out of 5 stars","B+","11.0"
"24","Garrett Wilson",NYJ,"vs. NE","3 out of 5 stars","B","10.9"
"25","Nico Collins",HOU,"at JAC","3 out of 5 stars","B","10.8"
"26","Zay Flowers",BAL,"vs. IND","4 out of 5 stars","B","10.7"
"27","DJ Moore",CHI,"at KC","3 out of 5 stars","B","10.4"
"28","Terry McLaurin",WAS,"vs. BUF","4 out of 5 stars","B","10.3"
"29","DeAndre Hopkins",TEN,"at CLE","3 out of 5 stars","B","10.2"
"30","Jaylen Waddle",MIA,"vs. DEN","2 out of 5 stars","A-","10.2"
"31","Drake London",ATL,"at DET","3 out of 5 stars","B-","10.1"
"32","Jordan Addison",MIN,"vs. LAC","2 out of 5 stars","B-","9.9"
"33","Jerry Jeudy",DEN,"at MIA","2 out of 5 stars","B-","9.8"
"34","Christian Kirk",JAC,"vs. HOU","3 out of 5 stars","B-","9.8"
"35","Michael Thomas",NO,"at GB","2 out of 5 stars","C+","9.7"
"36","Jahan Dotson",WAS,"vs. BUF","4 out of 5 stars","C+","9.6"
"37","Gabe Davis",BUF,"at WAS","3 out of 5 stars","C+","9.5"
"38","Tutu Atwell",LAR,"at CIN","3 out of 5 stars","C+","9.4"
"39","Elijah Moore",CLE,"vs. TEN","4 out of 5 stars","C","9.0"
"40","Marquise Brown",ARI,"vs. DAL","4 out of 5 stars","C","8.8"
"41","Courtland Sutton",DEN,"at MIA","2 out of 5 stars","C","8.5"
"42","Rashid Shaheed",NO,"at GB","2 out of 5 stars","C","8.3"
"43","Romeo Doubs",GB,"vs. NO","2 out of 5 stars","C","8.2"
"44","Jakobi Meyers",LV,"vs. PIT","3 out of 5 stars","C","7.8"
"45","Jayden Reed",GB,"vs. NO","2 out of 5 stars","C","7.8"
"46","Josh Reynolds",DET,"vs. ATL","4 out of 5 stars","C","7.7"
"47","Treylon Burks",TEN,"at CLE","3 out of 5 stars","C","7.7"
"48","Jaxon Smith-Njigba",SEA,"vs. CAR","4 out of 5 stars","C","7.6"
"49","Adam Thielen",CAR,"at SEA","3 out of 5 stars","C-","7.5"
"50","Tank Dell",HOU,"at JAC","3 out of 5 stars","C-","7.5"
"51","Skyy Moore",KC,"vs. CHI","4 out of 5 stars","C-","7.5"
"52","Robert Woods",HOU,"at JAC","3 out of 5 stars","D+","7.5"
"53","Kendrick Bourne",NE,"at NYJ","2 out of 5 stars","D+","7.3"
"54","Tyler Boyd",CIN,"vs. LAR","3 out of 5 stars","D","7.3"
"55","Kadarius Toney",KC,"vs. CHI","4 out of 5 stars","D+","7.3"
"56","K.J. Osborn",MIN,"vs. LAC","2 out of 5 stars","D","7.3"
"57","Allen Robinson II",PIT,"at LV","4 out of 5 stars","D","7.2"
"58","Christian Watson",GB,"vs. NO","2 out of 5 stars","C-","7.1"
"59","Donovan Peoples-Jones",CLE,"vs. TEN","4 out of 5 stars","D","6.9"
"60","Van Jefferson",LAR,"at CIN","3 out of 5 stars","D","6.8"
"61","JuJu Smith-Schuster",NE,"at NYJ","2 out of 5 stars","D","6.7"
"62","DeVante Parker",NE,"at NYJ","2 out of 5 stars","D-","6.6"
"63","Rashod Bateman",BAL,"vs. IND","4 out of 5 stars","D-","6.5"
"64","Darnell Mooney",CHI,"at KC","3 out of 5 stars","D-","6.5"
"65","Mack Hollins",ATL,"at DET","3 out of 5 stars","F","6.4"
"66","Marquez Valdes-Scantling",KC,"vs. CHI","4 out of 5 stars","F","6.4"
"67","Marvin Mims Jr.",DEN,"at MIA","2 out of 5 stars","F","6.2"
"68","Darius Slayton",NYG,"at SF","3 out of 5 stars","F","6.1"
"69","Michael Gallup",DAL,"at ARI","4 out of 5 stars","F","6.1"
"70","Curtis Samuel",WAS,"vs. BUF","4 out of 5 stars","F","6.1"
"71","Josh Downs",IND,"at BAL","3 out of 5 stars","F","6.1"
"72","Jonathan Mingo",CAR,"at SEA","3 out of 5 stars","F","6.1"
"73","Joshua Palmer",LAC,"at MIN","3 out of 5 stars","F","5.8"
"74","Allen Lazard",NYJ,"vs. NE","3 out of 5 stars","F","5.8"
"75","Rondale Moore",ARI,"vs. DAL","4 out of 5 stars","F","5.7"
"76","Isaiah Hodgins",NYG,"at SF","3 out of 5 stars","F","5.7"
"77","Rashee Rice",KC,"vs. CHI","4 out of 5 stars","F","5.7"
"78","Calvin Austin III",PIT,"at LV","4 out of 5 stars","F","5.6"
"79","Quentin Johnston",LAC,"at MIN","3 out of 5 stars","F","5.6"
"80","Nick Westbrook-Ikhine",TEN,"at CLE","3 out of 5 stars","F","5.5"
"81","DJ Chark Jr.",CAR,"at SEA","3 out of 5 stars","F","5.4"
"82","Alec Pierce",IND,"at BAL","3 out of 5 stars","F","5.3"
"83","Michael Wilson",ARI,"vs. DAL","4 out of 5 stars","F","5.0"
"84","Jalin Hyatt",NYG,"at SF","3 out of 5 stars","F","5.0"
"85","Jauan Jennings",SF,"vs. NYG","2 out of 5 stars","F","4.8"
"86","Chase Claypool",CHI,"at KC","3 out of 5 stars","F","4.7"
"87","Parris Campbell",NYG,"at SF","3 out of 5 stars","F","4.6"
"88","Braxton Berrios",MIA,"vs. DEN","2 out of 5 stars","F","4.4"
"89","Hunter Renfrow",LV,"vs. PIT","3 out of 5 stars","F","4.4"
"90","Terrace Marshall Jr.",CAR,"at SEA","3 out of 5 stars","F","4.3"
"91","Justin Watson",KC,"vs. CHI","4 out of 5 stars","F","4.3"
"92","Nelson Agholor",BAL,"vs. IND","4 out of 5 stars","F","4.2"
"93","Brandin Cooks",DAL,"at ARI","4 out of 5 stars","F","4.1"
"94","Kalif Raymond",DET,"vs. ATL","4 out of 5 stars","F","4.1"
"95","Marvin Jones Jr.",DET,"vs. ATL","4 out of 5 stars","F","4.1"
"96","Trey Palmer",TB,"vs. PHI","2 out of 5 stars","F","4.0"
"97","Quez Watkins",PHI,"at TB","3 out of 5 stars","F","3.7"
"98","Laviska Shenault Jr.",CAR,"at SEA","3 out of 5 stars","F","3.7"
"99","Demario Douglas",NE,"at NYJ","2 out of 5 stars","F","3.6"
"100","Justyn Ross",KC,"vs. CHI","4 out of 5 stars","F","3.5"
"101","Sterling Shepard",NYG,"at SF","3 out of 5 stars","F","3.5"
"102","Cedric Tillman",CLE,"vs. TEN","4 out of 5 stars","F","3.4"
"103","Brandon Johnson",DEN,"at MIA","2 out of 5 stars","F","3.0"
"104","Deonte Harty",BUF,"at WAS","3 out of 5 stars","F","2.8"
"105","Dontayvion Wicks",GB,"vs. NO","2 out of 5 stars","F","2.8"
"106","Jalen Tolbert",DAL,"at ARI","4 out of 5 stars","F","2.8"
"107","Mecole Hardman Jr.",NYJ,"vs. NE","3 out of 5 stars","F","2.7"
"108","John Metchie III",HOU,"at JAC","3 out of 5 stars","F","2.7"
"109","Randall Cobb",NYJ,"vs. NE","3 out of 5 stars","F","2.7"
"110","Trent Sherfield",BUF,"at WAS","3 out of 5 stars","F","2.6"
"111","River Cracraft",MIA,"vs. DEN","2 out of 5 stars","F","2.6"
"112","Ronnie Bell",SF,"vs. NYG","2 out of 5 stars","F","2.5"
"113","Kayshon Boutte",NE,"at NYJ","2 out of 5 stars","F","2.5"
"114","Wan'Dale Robinson",NYG,"at SF","3 out of 5 stars","F","2.5"
"115","Khalil Shakir",BUF,"at WAS","3 out of 5 stars","F","2.4"
"116","Devin Duvernay",BAL,"vs. IND","4 out of 5 stars","F","2.4"
"117","Ben Skowronek",LAR,"at CIN","3 out of 5 stars","F","2.3"
"118","Lil'Jordan Humphrey",DEN,"at MIA","2 out of 5 stars","F","2.3"
"119","Chris Moore",TEN,"at CLE","3 out of 5 stars","F","2.3"
"120","Jamal Agnew",JAC,"vs. HOU","3 out of 5 stars","F","2.2"
"121","Samori Toure",GB,"vs. NO","2 out of 5 stars","F","2.2"
"122","Deven Thompkins",TB,"vs. PHI","2 out of 5 stars","F","2.1"
"123","Dyami Brown",WAS,"vs. BUF","4 out of 5 stars","F","2.1"
"124","Isaiah McKenzie",IND,"at BAL","3 out of 5 stars","F","1.9"
"125","DeAndre Carter",LV,"vs. PIT","3 out of 5 stars","F","1.8"
"126","KaVontae Turpin",DAL,"at ARI","4 out of 5 stars","F","1.8"
"127","Ray-Ray McCloud III",SF,"vs. NYG","2 out of 5 stars","F","1.8"
"128","Tyler Scott",CHI,"at KC","3 out of 5 stars","F","1.8"
"129","Olamide Zaccheaus",PHI,"at TB","3 out of 5 stars","F","1.6"
"130","Kristian Wilkerson",LV,"vs. PIT","3 out of 5 stars","F","1.4"
"131","David Bell",CLE,"vs. TEN","4 out of 5 stars","F","1.4"
"132","Zach Pascal",ARI,"vs. DAL","4 out of 5 stars","F","1.3"
"133","Marquise Goodwin",CLE,"vs. TEN","4 out of 5 stars","F","1.2"
"134","Xavier Hutchinson",HOU,"at JAC","3 out of 5 stars","F","1.1"
"135","Trenton Irwin",CIN,"vs. LAR","3 out of 5 stars","F","1.1"
"136","Tre Tucker",LV,"vs. PIT","3 out of 5 stars","F","0.9"
"137","Greg Dortch",ARI,"vs. DAL","4 out of 5 stars","F","0.9"
"138","Rakim Jarrett",TB,"vs. PHI","2 out of 5 stars","F","0.8"
"139","KhaDarel Hodge",ATL,"at DET","3 out of 5 stars","F","0.8"
"140","Scott Miller",ATL,"at DET","3 out of 5 stars","F","0.7"
"141","Miles Boykin",PIT,"at LV","4 out of 5 stars","F","0.6"
"142","Erik Ezukanma",MIA,"vs. DEN","2 out of 5 stars","F","0.6"
"143","Malik Heath",GB,"vs. NO","2 out of 5 stars","F","0.6"
"144","Trent Taylor",CHI,"at KC","3 out of 5 stars","F","0.6"
"145","Tim Jones",JAC,"vs. HOU","3 out of 5 stars","F","0.5"
"146","Derius Davis",LAC,"at MIN","3 out of 5 stars","F","0.5"
"147","Demarcus Robinson",LAR,"at CIN","3 out of 5 stars","F","0.4"
"148","Juwann Winfree",IND,"at BAL","3 out of 5 stars","F","0.4"
"149","Charlie Jones",CIN,"vs. LAR","3 out of 5 stars","F","0.4"
"150","Lawrence Cager",NYG,"at SF","3 out of 5 stars","F","0.4"
"151","Andrei Iosivas",CIN,"vs. LAR","3 out of 5 stars","F","0.4"
"152","Marquez Callaway",LV,"vs. PIT","3 out of 5 stars","F","0.4"
"153","Cedrick Wilson Jr.",MIA,"vs. DEN","2 out of 5 stars","F","0.3"
"154","Jake Bobo",SEA,"vs. CAR","4 out of 5 stars","F","0.3"
"155","Jalen Brooks",DAL,"at ARI","4 out of 5 stars","F","0.3"
"156","Byron Pringle",WAS,"vs. BUF","4 out of 5 stars","F","0.3"
"157","Velus Jones Jr.",CHI,"at KC","3 out of 5 stars","F","0.3"
"158","Keith Kirkwood",NO,"at GB","2 out of 5 stars","F","0.3"
"159","Cody Thompson",SEA,"vs. CAR","4 out of 5 stars","F","0.2"
"160","Ihmir Smith-Marsette",CAR,"at SEA","3 out of 5 stars","F","0.2"
