"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS"
"1","CeeDee Lamb",DAL,"at BUF","5 out of 5 stars","A+","16.9"
"2","A.J. Brown",PHI,"at SEA","3 out of 5 stars","A+","16.9"
"3","Tyreek Hill",MIA,"vs. NYJ","2 out of 5 stars","A+","14.8"
"4","Amon-Ra St. Brown",DET,"vs. DEN","4 out of 5 stars","A+","14.5"
"5","Deebo Samuel",SF,"at ARI","4 out of 5 stars","A+","13.9"
"6","Cooper Kupp",LAR,"vs. WAS","5 out of 5 stars","A+","13.5"
"7","Stefon Diggs",BUF,"vs. DAL","2 out of 5 stars","A","13.3"
"8","Michael Pittman Jr.",IND,"vs. PIT","3 out of 5 stars","A","13.3"
"9","Mike Evans",TB,"at GB","3 out of 5 stars","A","13.0"
"10","Puka Nacua",LAR,"vs. WAS","5 out of 5 stars","A","12.6"
"11","Brandon Aiyuk",SF,"at ARI","4 out of 5 stars","A","12.5"
"12","DK Metcalf",SEA,"vs. PHI","4 out of 5 stars","A","12.5"
"13","Justin Jefferson",MIN,"at CIN","2 out of 5 stars","A","12.4"
"14","Ja'Marr Chase",CIN,"vs. MIN","3 out of 5 stars","A","12.4"
"15","Davante Adams",LV,"vs. LAC","3 out of 5 stars","A","12.3"
"16","DJ Moore",CHI,"at CLE","2 out of 5 stars","A","11.8"
"17","DeAndre Hopkins",TEN,"vs. HOU","3 out of 5 stars","A","11.7"
"18","Chris Olave",NO,"vs. NYG","3 out of 5 stars","A-","11.5"
"19","DeVonta Smith",PHI,"at SEA","3 out of 5 stars","A-","11.1"
"20","Courtland Sutton",DEN,"at DET","3 out of 5 stars","A-","11.1"
"21","Garrett Wilson",NYJ,"at MIA","4 out of 5 stars","A-","11.0"
"22","Jaylen Waddle",MIA,"vs. NYJ","2 out of 5 stars","B+","10.9"
"23","Rashee Rice",KC,"at NE","3 out of 5 stars","B+","10.8"
"24","Amari Cooper",CLE,"vs. CHI","3 out of 5 stars","B","10.8"
"25","Zay Flowers",BAL,"at JAC","3 out of 5 stars","B","10.5"
"26","Jayden Reed",GB,"vs. TB","4 out of 5 stars","B","10.1"
"27","Tyler Lockett",SEA,"vs. PHI","4 out of 5 stars","B","10.0"
